"Reporting.Year" "County" "Agency.Name" "Agency.Report.Number" "Rec.Seq.Nbr" "Report.Date" "Victim.Age" "Victim.Sex" "Victim.Race" "Offender.Age" "Offender.Sex" "Offender.Race" "Weapon.Type" "Justifiable.Circumstance" "Justifiable.Code" "Situation.Code" "Victim.Relationship" "Circumstance.Code"
"2005" "Hillsborough" "Plant City Police Department" "0501-3224" 2 "" "37" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2005" "Jackson" "Marianna Police Department" "M05031709" 1 "3/17/2005" "19" "F-FEMALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2005" "Lee" "Lee County Sheriffs Office" "5103507" 1 "4/17/2005" "35" "F-FEMALE" "W-WHITE" "42" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "L-LOVERS QUARREL"
"2005" "Lee" "Lee County Sheriffs Office" "5103507" 2 "" "1" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2005" "Lee" "Lee County Sheriffs Office" "5103507" 3 "" "5" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2005" "Lee" "Lee County Sheriffs Office" "5366552" 1 "12/27/2005" "28" "F-FEMALE" "W-WHITE" "27" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "L-LOVERS QUARREL"
"2005" "Lee" "Lee County Sheriffs Office" "5366552" 2 "" "28" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2005" "Madison" "Madison Police Department" "5061903" 1 "6/19/2005" "36" "M-MALE" "B-BLACK" "25" "M-MALE" "B-BLACK" "2-RIFLE" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2005" "Madison" "Madison Police Department" "5061903" 2 "" "35" "M-MALE" "B-BLACK" "24" "M-MALE" "B-BLACK" "2-RIFLE" "" "" "" "U-UNKNOWN" ""
"2005" "Marion" "Marion County Sheriffs Office" "5042222" 1 "8/8/2005" "36" "M-MALE" "B-BLACK" "23" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2005" "Marion" "Marion County Sheriffs Office" "5042222" 2 "" "24" "M-MALE" "B-BLACK" "24" "F-FEMALE" "B-BLACK" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2005" "Miami-Dade" "Hialeah Police Department" "2005-001093" 1 "1/9/2005" "16" "M-MALE" "W-WHITE" "21" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "A-DRINKING ARGUMENT"
"2005" "Miami-Dade" "Hialeah Police Department" "2005-001093" 2 "1/9/2005" "19" "M-MALE" "W-WHITE" "24" "M-MALE" "W-WHITE" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2005" "Miami-Dade" "Miami Police Department" "1371076-5" 1 "5/17/2005" "20" "F-FEMALE" "B-BLACK" "21" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "Z-OTHER"
"2005" "Miami-Dade" "Miami Police Department" "1371076-5" 3 "" "31" "M-MALE" "B-BLACK" "21" "M-MALE" "B-BLACK" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2005" "Miami-Dade" "Miami-Dade Police Department" "0063048D00" 1 "2/4/2005" "26" "M-MALE" "W-WHITE" "28" "M-MALE" "B-BLACK" "3-SHOTGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "F-OTHER FELONY INVOLVED"
"2005" "Miami-Dade" "Miami-Dade Police Department" "0063048D00" 2 "" "24" "M-MALE" "W-WHITE" "" "" "" "3-SHOTGUN" "" "" "" "Z-OTHER" ""
"2005" "Miami-Dade" "Miami-Dade Police Department" "51014091574" 1 "10/14/2005" "68" "M-MALE" "W-WHITE" "33" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2005" "Miami-Dade" "Miami-Dade Police Department" "51014091574" 2 "" "65" "M-MALE" "W-WHITE" "33" "M-MALE" "W-WHITE" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2005" "Miami-Dade" "Miami-Dade Police Department" "51014091574" 3 "" "64" "M-MALE" "W-WHITE" "41" "M-MALE" "W-WHITE" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2005" "Miami-Dade" "Miami-Dade Police Department" "51205189475" 1 "12/5/2005" "25" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2005" "Miami-Dade" "Miami-Dade Police Department" "51205189475" 2 "" "34" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2005" "Orange" "Orange County Sheriffs Office" "50016280" 1 "2/23/2005" "39" "F-FEMALE" "W-WHITE" "25" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "D-DRUG RELATED ARGUMENT"
"2005" "Orange" "Orange County Sheriffs Office" "50016280" 2 "" "29" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2005" "Orange" "Orange County Sheriffs Office" "50031031" 1 "4/11/2005" "34" "M-MALE" "B-BLACK" "23" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2005" "Orange" "Orange County Sheriffs Office" "50031031" 2 "" "19" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2005" "Orange" "Orange County Sheriffs Office" "50089171" 1 "10/10/2005" "10" "F-FEMALE" "W-WHITE" "45" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "U-UNKNOWN"
"2005" "Orange" "Orange County Sheriffs Office" "50089171" 2 "" "8" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2005" "Orange" "Orange County Sheriffs Office" "50109000" 1 "12/10/2005" "48" "M-MALE" "W-WHITE" "25" "M-MALE" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2005" "Orange" "Orange County Sheriffs Office" "50109000" 2 "" "42" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2005" "Palm Beach" "Wellington Police Department" "5073153" 1 "6/3/2005" "49" "F-FEMALE" "B-BLACK" "43" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "Z-OTHER"
"2005" "Palm Beach" "Wellington Police Department" "5073153" 2 "" "17" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2005" "Palm Beach" "West Palm Beach Police Department" "2005-0025690" 1 "11/5/2005" "28" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "Z-OTHER" "Z-OTHER"
"2005" "Palm Beach" "West Palm Beach Police Department" "2005-0025690" 2 "" "28" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2005" "Volusia" "Volusia County Sheriffs Office" "5-10326" 1 "3/28/2005" "31" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2005" "Volusia" "Volusia County Sheriffs Office" "5-10326" 2 "3/28/2005" "29" "M-MALE" "W-WHITE" "35" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2006" "Brevard" "Titusville Police Department" "06-18403" 1 "3/30/2006" "26" "M-MALE" "W-WHITE" "24" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2006" "Brevard" "Titusville Police Department" "06-18403" 2 "" "5" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2006" "Brevard" "Titusville Police Department" "06-18403" 3 "" "24" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2006" "Broward" "Fort Lauderdale Police Department" "6063275" 1 "5/19/2006" "UK" "M-MALE" "W-WHITE" "21" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "U-UNKNOWN"
"2006" "Broward" "Fort Lauderdale Police Department" "6063275" 2 "" "UK" "M-MALE" "W-WHITE" "17" "M-MALE" "B-BLACK" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Duval" "Jacksonville Sheriffs Office" "2006-110466" 1 "2/4/2006" "27" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "Z-OTHER" "U-UNKNOWN"
"2006" "Duval" "Jacksonville Sheriffs Office" "2006-110466" 2 "2/4/2006" "26" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2006" "Hendry" "Clewiston Police Department" "06OFF01260" 1 "8/15/2006" "54" "F-FEMALE" "W-WHITE" "35" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "U-UNKNOWN"
"2006" "Hendry" "Clewiston Police Department" "06OFF01260" 2 "" "52" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2006" "Hendry" "Clewiston Police Department" "06OFF01260" 3 "" "80" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2006" "Hillsborough" "Hillsborough County Sheriffs Office" "6111153" 1 "2/20/2006" "20" "M-MALE" "W-WHITE" "18" "M-MALE" "W-WHITE" "3-SHOTGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "J-JUVENILE GANG"
"2006" "Hillsborough" "Hillsborough County Sheriffs Office" "6111153" 2 "" "16" "M-MALE" "W-WHITE" "" "" "" "3-SHOTGUN" "" "" "" "Z-OTHER" ""
"2006" "Hillsborough" "Temple Terrace Police Department" "06-05046" 1 "12/7/2006" "51" "M-MALE" "W-WHITE" "25" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "L-LOVERS QUARREL"
"2006" "Hillsborough" "Temple Terrace Police Department" "06-05046" 2 "" "23" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "H=CO-HABITANT" ""
"2006" "Lake" "Lake County Sheriffs Office" "6021155" 1 "2/5/2006" "35" "F-FEMALE" "W-WHITE" "34" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "L-LOVERS QUARREL"
"2006" "Lake" "Lake County Sheriffs Office" "6021155" 2 "" "29" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2006" "Lake" "Lake County Sheriffs Office" "6021155" 3 "" "34" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2006" "Lee" "Cape Coral Police Department" "6011697" 1 "6/23/2006" "63" "M-MALE" "W-WHITE" "28" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "O-OTHER FAMILY" "Z-OTHER"
"2006" "Lee" "Cape Coral Police Department" "6011697" 2 "" "62" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "O-OTHER FAMILY" ""
"2006" "Lee" "Cape Coral Police Department" "6018994" 1 "10/7/2006" "14" "M-MALE" "W-WHITE" "18" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "Z-OTHER" "Z-OTHER"
"2006" "Lee" "Cape Coral Police Department" "6018994" 2 "" "18" "M-MALE" "W-WHITE" "16" "F-FEMALE" "W-WHITE" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2006" "Lee" "Fort Myers Police Department" "2006-05022" 1 "4/28/2006" "18" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2006" "Lee" "Fort Myers Police Department" "2006-05022" 2 "" "18" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2006" "Marion" "Marion County Sheriffs Office" "6001267" 1 "1/7/2006" "26" "F-FEMALE" "W-WHITE" "19" "M-MALE" "W-WHITE" "2-RIFLE" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "Z-OTHER"
"2006" "Marion" "Marion County Sheriffs Office" "6001267" 2 "" "26" "M-MALE" "W-WHITE" "" "" "" "2-RIFLE" "" "" "" "U-UNKNOWN" ""
"2006" "Marion" "Marion County Sheriffs Office" "6054530" 1 "11/8/2006" "20" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2006" "Marion" "Marion County Sheriffs Office" "6054530" 2 "" "28" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Doral PD (MDPD)" "60214080377" 1 "2/14/2006" "39" "F-FEMALE" "W-WHITE" "46" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "Z-OTHER"
"2006" "Miami-Dade" "Doral PD (MDPD)" "60214080377" 2 "" "63" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Miami Police Department" "60128028748" 1 "1/28/2006" "29" "M-MALE" "B-BLACK" "17" "M-MALE" "B-BLACK" "2-RIFLE" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "U-UNKNOWN"
"2006" "Miami-Dade" "Miami Police Department" "60128028748" 2 "" "28" "F-FEMALE" "B-BLACK" "" "" "" "2-RIFLE" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Miami Police Department" "60605165478" 1 "6/5/2006" "22" "M-MALE" "B-BLACK" "25" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "U-UNKNOWN"
"2006" "Miami-Dade" "Miami Police Department" "60605165478" 2 "" "20" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Miami Police Department" "60605165478" 3 "" "19" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Miami Police Department" "60904262032" 1 "9/4/2006" "40" "M-MALE" "B-BLACK" "UK" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2006" "Miami-Dade" "Miami Police Department" "60904262032" 2 "" "27" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Miami Police Department" "60920278161" 1 "9/20/2006" "19" "F-FEMALE" "W-WHITE" "20" "M-MALE" "W-WHITE" "3-SHOTGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "B-SIBLING" "U-UNKNOWN"
"2006" "Miami-Dade" "Miami Police Department" "60920278161" 2 "" "67" "F-FEMALE" "W-WHITE" "" "" "" "3-SHOTGUN" "" "" "" "O-OTHER FAMILY" ""
"2006" "Miami-Dade" "Miami-Dade Police Department" "60221093264" 1 "2/21/2006" "26" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2006" "Miami-Dade" "Miami-Dade Police Department" "60221093264" 2 "" "21" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Miami-Dade Police Department" "60330162565" 1 "3/30/2006" "38" "F-FEMALE" "W-WHITE" "40" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "Z-OTHER"
"2006" "Miami-Dade" "Miami-Dade Police Department" "60330162565" 2 "" "62" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "O-OTHER FAMILY" ""
"2006" "Miami-Dade" "Miami-Dade Police Department" "60430220019" 1 "4/30/2006" "19" "F-FEMALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "Z-OTHER" "U-UNKNOWN"
"2006" "Miami-Dade" "Miami-Dade Police Department" "60430220019" 2 "" "30" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Miami-Dade Police Department" "60604288113" 1 "6/4/2006" "41" "M-MALE" "W-WHITE" "22" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2006" "Miami-Dade" "Miami-Dade Police Department" "60604288113" 2 "" "46" "M-MALE" "W-WHITE" "22" "M-MALE" "B-BLACK" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Miami-Dade Police Department" "60728387807" 1 "7/28/2006" "42" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2006" "Miami-Dade" "Miami-Dade Police Department" "60728387807" 2 "" "33" "F-FEMALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Miami-Dade" "Miami-Dade Police Department" "61014529658" 1 "10/14/2006" "34" "F-FEMALE" "B-BLACK" "23" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "Z-OTHER"
"2006" "Miami-Dade" "Miami-Dade Police Department" "61014529658" 2 "" "7" "M-MALE" "B-BLACK" "23" "M-MALE" "B-BLACK" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2006" "Nassau" "Nassau County Sheriffs Office" "20062517" 1 "5/4/2006" "66" "M-MALE" "W-WHITE" "60" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "O-OTHER FAMILY" "U-UNKNOWN"
"2006" "Nassau" "Nassau County Sheriffs Office" "20062517" 2 "" "55" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "S-SPOUSE" ""
"2006" "Okeechobee" "Okeechobee County Sheriffs Office" "2006000658" 1 "1/8/2006" "19" "F-FEMALE" "W-WHITE" "17" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2006" "Okeechobee" "Okeechobee County Sheriffs Office" "2006000658" 2 "" "18" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2006" "Orange" "Orange County Sheriffs Office" "60036756" 1 "4/23/2006" "15" "M-MALE" "B-BLACK" "25" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2006" "Orange" "Orange County Sheriffs Office" "60036756" 2 "" "22" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2006" "Orange" "Orange County Sheriffs Office" "60113497" 1 "12/2/2006" "61" "M-MALE" "W-WHITE" "20" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2006" "Orange" "Orange County Sheriffs Office" "60113497" 2 "" "48" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Orange" "Orlando Police Department" "200600085131" 1 "3/5/2006" "22" "M-MALE" "B-BLACK" "21" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "F-OTHER FELONY INVOLVED"
"2006" "Orange" "Orlando Police Department" "200600085131" 2 "" "22" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2006" "Orange" "Orlando Police Department" "200600122448" 1 "4/3/2006" "25" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2006" "Orange" "Orlando Police Department" "200600122448" 2 "" "15" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2006" "Osecola" "Kissimmee Police Department" "106005303" 1 "7/13/2006" "21" "F-FEMALE" "W-WHITE" "UK" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2006" "Osecola" "Kissimmee Police Department" "106005303" 2 "" "32" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2006" "Osecola" "Kissimmee Police Department" "106008990" 1 "11/20/2006" "24" "M-MALE" "W-WHITE" "UK" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2006" "Osecola" "Kissimmee Police Department" "106008990" 2 "" "26" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2006" "Osecola" "Osceola County Sheriffs Office" "06I115118" 1 "12/11/2006" "48" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2006" "Osecola" "Osceola County Sheriffs Office" "06I115118" 2 "" "38" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2006" "Palm Beach" "Boynton Beach Police Department" "6038967" 1 "7/31/2006" "20" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "G-GANGLAND"
"2006" "Palm Beach" "Boynton Beach Police Department" "6038967" 2 "" "20" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "Z-OTHER" ""
